Time,Alt,Angle,qw,qx,qy,qz,High X,High Y,High Z
83107,15,121.23,-0.37,-0.23,-0.08,0.90,27.84,-47.04,-98.32
83136,15,121.57,-0.38,-0.19,-0.06,0.90,31.38,-43.82,-96.66
83167,14,120.77,-0.40,-0.18,-0.03,0.90,32.60,-41.17,-94.66
83195,14,120.52,-0.41,-0.15,-0.01,0.90,35.81,-36.74,-88.57
83225,14,118.84,-0.42,-0.15,0.00,0.90,30.06,-44.60,-96.77
83256,14,117.58,-0.43,-0.13,0.02,0.89,28.62,-46.70,-98.76
83286,14,116.48,-0.44,-0.12,0.03,0.89,30.17,-45.04,-97.32
83316,14,116.90,-0.45,-0.10,0.04,0.89,35.04,-38.06,-90.57
83346,14,117.06,-0.45,-0.08,0.05,0.89,35.15,-37.07,-88.35
83376,14,115.88,-0.45,-0.10,0.05,0.88,29.28,-45.04,-96.10
83405,14,116.02,-0.45,-0.10,0.04,0.89,27.62,-47.04,-99.32
83435,14,115.66,-0.45,-0.10,0.04,0.88,31.16,-43.82,-99.21
83466,14,114.77,-0.46,-0.11,0.03,0.88,35.59,-36.40,-90.34
83496,14,112.94,-0.47,-0.12,0.03,0.87,35.04,-36.74,-89.46
83526,14,111.96,-0.48,-0.13,0.04,0.87,29.83,-44.49,-96.77
83555,16,110.77,-0.48,-0.15,0.03,0.86,27.95,-47.04,-98.98
83586,16,108.95,-0.49,-0.17,0.03,0.85,31.27,-42.94,-96.33
83616,16,104.46,-0.52,-0.19,0.03,0.83,35.26,-38.17,-90.23
83645,16,97.65,-0.56,-0.22,0.01,0.80,35.81,-37.62,-88.68
83660,16,95.45,-0.57,-0.23,0.01,0.79,46.12,-28.10,-81.82
83678,16,91.61,-0.60,-0.24,0.01,0.76,-53.46,-76.06,-107.07
83691,16,89.83,-0.61,-0.24,0.01,0.75,-103.75,-112.39,-128.23
83705,16,87.08,-0.63,-0.25,0.01,0.74,-131.33,-136.31,-145.17
83718,16,85.69,-0.63,-0.25,0.01,0.73,-140.08,-142.51,-150.71
83731,16,84.00,-0.64,-0.26,0.00,0.72,-147.94,-149.27,-156.25
83744,16,81.95,-0.66,-0.27,0.00,0.71,-156.58,-158.24,-162.23
83758,16,77.53,-0.68,-0.27,0.01,0.68,-165.66,-167.66,-170.98
83773,16,75.58,-0.69,-0.28,0.01,0.67,-169.10,-169.87,-173.20
83791,16,72.41,-0.71,-0.28,0.01,0.65,-170.20,-170.65,-173.86
83805,16,71.05,-0.72,-0.28,0.01,0.64,-171.98,-172.75,-175.74
83818,16,67.68,-0.74,-0.28,0.00,0.61,-168.10,-168.54,-171.64
83831,16,65.72,-0.75,-0.28,-0.00,0.60,-167.10,-165.88,-170.65
83844,16,63.87,-0.76,-0.28,-0.00,0.59,-171.98,-172.09,-175.30
83863,16,60.00,-0.78,-0.29,-0.00,0.56,-48.14,-104.19,-136.53
83877,16,55.45,-0.80,-0.29,-0.00,0.53,-112.39,-127.12,-144.40
83890,16,53.18,-0.81,-0.30,-0.00,0.51,-140.19,-145.50,-155.25
83908,16,49.40,-0.82,-0.30,-0.00,0.48,-153.81,-156.47,-162.34
83923,16,47.87,-0.83,-0.31,-0.00,0.47,-162.12,-164.11,-168.10
83936,14,44.96,-0.84,-0.31,-0.01,0.45,-166.44,-166.66,-169.87
83950,14,43.43,-0.84,-0.32,-0.01,0.43,-165.55,-165.22,-169.32
83966,14,41.85,-0.85,-0.32,-0.01,0.42,-167.32,-166.55,-170.20
83979,14,38.77,-0.86,-0.32,-0.01,0.40,-166.77,-167.44,-170.76
83992,14,37.15,-0.87,-0.32,-0.02,0.38,-169.43,-170.09,-172.31
84006,14,35.47,-0.87,-0.32,-0.02,0.37,-171.64,-171.87,-174.08
84026,14,31.92,-0.88,-0.32,-0.04,0.33,-168.99,-168.65,-173.97
84040,14,28.58,-0.90,-0.32,-0.06,0.30,-172.20,-172.86,-175.19
84055,14,27.21,-0.90,-0.32,-0.07,0.28,-172.75,-173.08,-176.30
84068,14,25.08,-0.91,-0.32,-0.08,0.25,-50.91,-106.18,-138.97
84081,14,24.14,-0.91,-0.32,-0.09,0.24,-107.40,-121.58,-141.18
84094,14,23.25,-0.92,-0.31,-0.10,0.22,-136.64,-140.74,-151.49
84108,14,21.48,-0.93,-0.30,-0.11,0.20,-151.93,-154.25,-160.13
84122,14,20.66,-0.93,-0.30,-0.11,0.19,-160.35,-162.34,-166.88
84139,14,19.39,-0.94,-0.29,-0.11,0.16,-165.55,-165.77,-170.32
84154,14,19.20,-0.94,-0.29,-0.12,0.14,-167.88,-167.55,-171.64
84168,14,20.49,-0.94,-0.29,-0.14,0.11,-167.32,-166.11,-170.76
84180,14,21.41,-0.94,-0.29,-0.15,0.08,-166.33,-165.22,-170.09
84193,14,22.05,-0.94,-0.29,-0.16,0.07,-171.42,-171.31,-173.53
84207,14,22.79,-0.94,-0.29,-0.16,0.05,-172.64,-172.86,-174.86
84221,14,25.40,-0.94,-0.29,-0.18,0.01,-172.86,-173.31,-175.85
84234,14,27.42,-0.94,-0.28,-0.19,-0.01,-169.87,-169.87,-173.64
84247,14,29.22,-0.94,-0.28,-0.20,-0.02,-169.98,-167.55,-172.42
84266,14,31.33,-0.94,-0.27,-0.21,-0.05,-170.54,-169.43,-173.42
84280,14,34.00,-0.94,-0.26,-0.22,-0.08,-51.02,-106.29,-138.08
84293,14,35.90,-0.93,-0.26,-0.23,-0.09,-114.71,-129.11,-146.28
84307,14,37.84,-0.93,-0.26,-0.24,-0.11,-141.41,-145.84,-155.36
84321,14,41.07,-0.92,-0.25,-0.26,-0.13,-154.70,-156.80,-162.67
84334,14,42.32,-0.92,-0.25,-0.26,-0.15,-158.46,-158.69,-164.11
84347,14,43.72,-0.92,-0.24,-0.26,-0.16,-161.57,-160.79,-165.66
84361,14,47.72,-0.91,-0.24,-0.28,-0.20,-165.22,-165.77,-169.21
84379,14,52.31,-0.90,-0.23,-0.30,-0.23,-165.77,-166.44,-170.20
84392,14,54.75,-0.89,-0.22,-0.31,-0.24,-171.42,-171.76,-174.19
84407,14,57.68,-0.88,-0.22,-0.33,-0.26,-172.86,-173.20,-175.08
84421,14,66.65,-0.85,-0.20,-0.39,-0.30,-173.20,-174.08,-176.30
84433,14,72.20,-0.83,-0.18,-0.42,-0.32,-169.76,-169.76,-172.64
84446,14,77.61,-0.80,-0.17,-0.46,-0.34,-168.54,-168.10,-172.09
84459,14,87.35,-0.76,-0.13,-0.52,-0.38,-172.75,-172.86,-175.19
84472,14,92.11,-0.73,-0.11,-0.55,-0.40,-175.08,-175.52,-176.96
84490,14,101.36,-0.67,-0.06,-0.60,-0.43,-54.24,-110.95,-144.62
84503,14,104.86,-0.65,-0.04,-0.62,-0.43,-115.71,-130.11,-147.94
84518,14,107.37,-0.63,-0.02,-0.63,-0.44,-139.74,-143.51,-154.48
84532,14,111.32,-0.61,0.01,-0.65,-0.46,-150.16,-150.93,-158.02
84545,14,113.01,-0.59,0.02,-0.66,-0.47,-158.69,-158.69,-163.67
84558,14,114.49,-0.58,0.03,-0.66,-0.48,-164.89,-165.44,-169.21
84572,14,117.60,-0.56,0.04,-0.66,-0.50,-168.99,-168.76,-172.09
84585,14,118.95,-0.55,0.05,-0.67,-0.50,-168.43,-167.88,-171.64
84603,14,121.42,-0.53,0.05,-0.67,-0.52,-170.65,-170.54,-174.52
84619,14,122.62,-0.52,0.05,-0.67,-0.53,-170.54,-170.76,-173.97
84633,14,125.28,-0.50,0.05,-0.68,-0.54,-170.54,-168.76,-173.64
84646,14,126.82,-0.49,0.05,-0.68,-0.55,-169.76,-169.65,-172.86
84660,14,129.78,-0.47,0.04,-0.68,-0.57,-172.86,-171.98,-175.52
84674,14,131.35,-0.46,0.03,-0.67,-0.58,-173.86,-173.64,-175.52
84692,14,134.62,-0.43,0.02,-0.68,-0.59,-52.68,-109.73,-142.96
84728,14,140.24,-0.39,-0.00,-0.69,-0.61,-14.25,-79.05,-121.47
84758,14,145.34,-0.35,-0.02,-0.69,-0.63,3.92,-65.20,-112.28
84786,14,149.96,-0.32,-0.05,-0.69,-0.65,17.54,-54.12,-103.86
84817,14,153.93,-0.28,-0.08,-0.68,-0.68,21.97,-50.03,-99.87
84846,14,157.44,-0.24,-0.12,-0.67,-0.70,28.17,-42.61,-94.22
84878,14,158.52,-0.21,-0.17,-0.66,-0.70,26.07,-46.15,-97.32
84907,14,157.00,-0.17,-0.22,-0.65,-0.71,25.96,-47.04,-99.32
84935,14,152.85,-0.13,-0.27,-0.64,-0.71,31.27,-42.05,-94.33
84970,14,147.73,-0.09,-0.32,-0.63,-0.70,26.73,-46.48,-97.65
85026,14,135.97,-0.02,-0.41,-0.57,-0.71,6.57,-67.64,-115.60
85056,14,127.72,0.01,-0.47,-0.54,-0.70,17.54,-57.78,-107.96
85086,14,118.77,0.04,-0.54,-0.52,-0.66,24.96,-48.37,-99.65
85118,14,109.50,0.07,-0.60,-0.50,-0.62,25.51,-47.92,-98.32
85146,14,97.95,0.10,-0.67,-0.48,-0.56,29.94,-42.38,-93.34
85162,14,94.17,0.11,-0.70,-0.47,-0.53,43.01,-30.98,-84.03
85176,14,87.57,0.12,-0.74,-0.46,-0.48,-54.01,-78.27,-107.07
85190,14,84.78,0.13,-0.75,-0.45,-0.46,-100.76,-110.17,-127.34
85210,14,79.78,0.14,-0.78,-0.44,-0.42,-128.67,-132.99,-144.62
85223,14,75.28,0.14,-0.81,-0.44,-0.37,-145.17,-148.38,-155.25
85236,14,72.96,0.15,-0.82,-0.44,-0.34,-152.15,-154.03,-160.01
85249,14,70.51,0.15,-0.83,-0.43,-0.31,-155.47,-156.36,-162.45
85263,14,67.94,0.15,-0.85,-0.43,-0.28,-159.46,-161.23,-165.33
85276,14,62.87,0.13,-0.88,-0.43,-0.19,-167.44,-168.99,-171.42
85289,14,60.84,0.11,-0.89,-0.42,-0.14,-171.42,-173.75,-175.30
85302,14,59.22,0.10,-0.90,-0.42,-0.09,-168.10,-168.21,-171.64
85315,14,57.41,0.07,-0.91,-0.41,-0.01,-166.99,-167.21,-170.54
85334,14,57.43,0.06,-0.91,-0.41,0.05,-170.09,-169.76,-173.97
85347,14,57.78,0.05,-0.91,-0.41,0.07,-168.21,-167.99,-172.64
85363,14,58.27,0.05,-0.91,-0.41,0.09,-49.58,-106.07,-137.53
85377,14,59.69,0.04,-0.90,-0.41,0.13,-116.37,-131.22,-146.61
85389,14,60.27,0.03,-0.90,-0.40,0.16,-141.52,-147.72,-156.91
85402,14,60.50,0.03,-0.90,-0.40,0.18,-150.49,-152.59,-159.90
85415,14,60.83,0.02,-0.90,-0.38,0.21,-155.14,-156.80,-161.68
85430,14,60.77,0.01,-0.90,-0.38,0.23,-161.12,-161.23,-165.44
85447,14,59.03,0.01,-0.90,-0.35,0.24,-164.78,-164.67,-168.88
85462,12,58.24,0.00,-0.91,-0.34,0.25,-168.43,-168.54,-171.20
85475,12,57.27,-0.02,-0.91,-0.32,0.28,-173.42,-174.30,-175.96
85489,12,56.97,-0.03,-0.91,-0.31,0.28,-175.85,-176.52,-177.63
85502,12,56.78,-0.04,-0.91,-0.30,0.29,-170.98,-170.20,-173.75
85514,12,56.55,-0.07,-0.90,-0.28,0.31,-169.21,-168.21,-171.53
85528,12,57.02,-0.08,-0.90,-0.28,0.33,-171.53,-171.31,-174.19
85542,12,57.81,-0.09,-0.90,-0.27,0.34,-176.30,-176.41,-177.74
85560,12,59.53,-0.11,-0.88,-0.25,0.38,-172.31,-172.86,-176.19
85575,12,59.74,-0.11,-0.88,-0.23,0.40,-55.68,-113.27,-145.39
85589,12,59.81,-0.11,-0.88,-0.23,0.40,-120.14,-134.76,-151.04
85602,12,60.23,-0.11,-0.88,-0.22,0.41,-138.75,-142.29,-153.04
85615,12,61.55,-0.12,-0.87,-0.20,0.43,-148.50,-149.94,-157.80
85629,12,62.39,-0.12,-0.86,-0.20,0.45,-157.69,-158.57,-163.45
85642,12,63.51,-0.13,-0.86,-0.19,0.46,-167.44,-169.21,-171.64
85655,12,66.09,-0.14,-0.84,-0.17,0.50,-172.86,-173.97,-174.97
85675,12,67.10,-0.15,-0.83,-0.16,0.51,-171.20,-171.87,-174.75
85689,12,68.97,-0.16,-0.82,-0.15,0.53,-174.41,-175.30,-177.63
85702,12,70.15,-0.16,-0.81,-0.15,0.54,-169.32,-169.10,-172.75
85716,12,72.33,-0.17,-0.80,-0.14,0.56,-168.43,-166.88,-171.20
85731,12,73.26,-0.18,-0.79,-0.14,0.57,-167.99,-168.43,-172.20
85745,12,74.15,-0.18,-0.79,-0.13,0.58,-172.31,-172.75,-174.75
85759,12,76.61,-0.18,-0.77,-0.13,0.60,-176.74,-177.63,-179.29
85776,12,79.90,-0.20,-0.74,-0.13,0.63,-54.01,-111.06,-144.62
85795,12,81.83,-0.21,-0.73,-0.12,0.64,-119.03,-132.10,-149.38
85807,12,85.78,-0.23,-0.69,-0.12,0.67,-145.84,-151.04,-159.24
85821,12,87.51,-0.24,-0.68,-0.11,0.69,-156.47,-159.68,-165.11
85836,14,89.11,-0.25,-0.66,-0.11,0.70,-159.57,-160.24,-166.00
85849,14,92.00,-0.27,-0.63,-0.11,0.72,-161.23,-160.46,-166.22
85864,14,93.09,-0.27,-0.62,-0.11,0.73,-163.78,-163.78,-168.21
85878,14,93.86,-0.29,-0.61,-0.10,0.73,-170.65,-172.31,-174.41
85890,14,93.84,-0.29,-0.60,-0.10,0.74,-176.19,-176.52,-177.40
85908,14,94.38,-0.31,-0.59,-0.09,0.74,-175.41,-176.19,-177.74
85922,14,94.95,-0.32,-0.58,-0.09,0.75,-176.08,-176.85,-178.62
85937,14,96.25,-0.33,-0.56,-0.08,0.76,-174.75,-174.19,-176.85
85950,14,96.73,-0.34,-0.55,-0.08,0.76,-167.99,-166.99,-172.31
85965,14,97.04,-0.34,-0.54,-0.08,0.76,-169.10,-167.21,-171.98
85980,14,97.51,-0.35,-0.53,-0.08,0.77,-50.91,-105.63,-136.31
85994,14,97.67,-0.35,-0.53,-0.08,0.77,-115.04,-129.44,-146.28
86007,14,97.69,-0.36,-0.52,-0.08,0.77,-142.96,-148.05,-155.92
86020,14,97.80,-0.36,-0.52,-0.06,0.77,-152.15,-153.92,-160.35
86038,14,97.41,-0.36,-0.52,-0.05,0.77,-163.89,-164.11,-168.76
86052,14,97.50,-0.36,-0.52,-0.06,0.77,-161.34,-160.01,-166.55
86066,14,97.42,-0.36,-0.52,-0.06,0.77,-164.22,-162.89,-167.77
86080,14,97.15,-0.36,-0.53,-0.07,0.77,-165.66,-164.00,-169.32
86093,14,96.81,-0.36,-0.53,-0.07,0.76,-173.75,-174.30,-175.85
86106,14,96.54,-0.35,-0.54,-0.07,0.76,-176.19,-176.74,-177.63
86119,14,96.78,-0.35,-0.54,-0.07,0.76,-169.43,-168.76,-172.64
86132,14,97.13,-0.35,-0.53,-0.07,0.77,-168.10,-165.88,-170.43
86207,15,93.32,-0.37,-0.55,-0.05,0.75,-53.68,-112.61,-148.16
86220,15,91.73,-0.38,-0.55,-0.05,0.74,-112.39,-124.57,-145.28
86235,15,91.05,-0.38,-0.56,-0.05,0.73,-137.75,-140.74,-152.59
86248,15,90.24,-0.38,-0.56,-0.05,0.73,-147.72,-147.83,-156.03
86262,15,87.54,-0.39,-0.58,-0.06,0.71,-160.79,-161.68,-165.33
86277,15,85.91,-0.39,-0.59,-0.06,0.70,-165.77,-167.44,-170.43
86291,15,82.38,-0.40,-0.61,-0.07,0.68,-172.64,-172.86,-174.52
86304,15,80.63,-0.41,-0.63,-0.08,0.66,-169.32,-169.43,-172.86
86321,15,76.76,-0.42,-0.65,-0.09,0.63,-172.53,-172.86,-176.19
86336,15,74.33,-0.42,-0.66,-0.10,0.61,-169.76,-168.43,-172.31
86348,15,71.43,-0.43,-0.68,-0.10,0.59,-166.55,-165.44,-170.65
86362,15,64.08,-0.44,-0.71,-0.12,0.53,-171.20,-170.76,-173.42
86377,15,59.36,-0.45,-0.74,-0.12,0.49,-174.97,-174.08,-176.74
86390,15,49.03,-0.46,-0.79,-0.16,0.38,-176.85,-176.63,-178.18
86404,15,44.82,-0.46,-0.81,-0.19,0.31,-174.30,-174.30,-177.07
86419,15,42.27,-0.46,-0.82,-0.22,0.25,-52.35,-106.85,-138.86
86439,15,41.90,-0.46,-0.83,-0.27,0.14,-124.24,-138.30,-152.59
86452,15,45.19,-0.46,-0.83,-0.31,0.05,-139.74,-143.29,-153.81
86467,15,47.44,-0.46,-0.82,-0.33,0.01,-151.04,-152.48,-159.24
86481,15,53.42,-0.46,-0.81,-0.37,-0.07,-158.46,-157.25,-163.34
86494,15,57.05,-0.45,-0.79,-0.39,-0.11,-166.33,-167.21,-169.87
86507,15,60.86,-0.45,-0.78,-0.41,-0.14,-171.42,-173.31,-175.30
86520,15,68.81,-0.45,-0.74,-0.45,-0.20,-171.42,-171.20,-174.19
86535,15,72.92,-0.45,-0.72,-0.48,-0.23,-168.88,-167.88,-172.75
86553,15,80.47,-0.45,-0.68,-0.52,-0.27,-170.98,-170.54,-173.75
86568,15,83.53,-0.45,-0.66,-0.53,-0.28,-170.20,-170.09,-173.75
86582,14,88.89,-0.45,-0.62,-0.56,-0.31,-168.32,-167.21,-171.64
86595,14,91.79,-0.45,-0.60,-0.57,-0.33,-173.31,-173.08,-175.85
86608,14,95.04,-0.45,-0.58,-0.59,-0.34,-174.86,-175.96,-176.74
86621,14,102.12,-0.43,-0.54,-0.62,-0.37,-55.23,-112.05,-144.95
86636,14,105.42,-0.43,-0.51,-0.64,-0.38,-113.83,-127.67,-145.84
86649,14,108.32,-0.42,-0.49,-0.66,-0.39,-136.20,-139.74,-151.60
86669,14,114.17,-0.41,-0.45,-0.69,-0.40,-153.48,-155.25,-161.79
86682,14,121.05,-0.38,-0.41,-0.72,-0.41,-158.57,-158.69,-164.11
86695,14,124.34,-0.37,-0.39,-0.73,-0.42,-165.33,-165.11,-168.54
86708,14,127.60,-0.36,-0.36,-0.75,-0.43,-170.87,-171.64,-173.20
86721,14,134.46,-0.33,-0.31,-0.77,-0.45,-171.20,-171.64,-174.30
86734,14,137.72,-0.32,-0.29,-0.78,-0.45,-167.99,-167.99,-171.53
86747,14,140.53,-0.31,-0.26,-0.79,-0.46,-167.99,-167.44,-171.53
86760,14,142.94,-0.31,-0.24,-0.79,-0.47,-173.42,-173.86,-175.74
86779,14,145.92,-0.31,-0.19,-0.80,-0.48,-170.43,-168.76,-173.97
86793,14,148.15,-0.31,-0.15,-0.80,-0.50,-174.75,-174.41,-176.08
86805,14,148.84,-0.31,-0.13,-0.80,-0.50,-175.63,-176.41,-177.52
86820,14,149.28,-0.31,-0.11,-0.80,-0.51,-173.53,-173.08,-176.19
86855,14,144.79,-0.35,-0.03,-0.78,-0.52,-55.68,-111.28,-144.29
86887,14,141.49,-0.37,0.03,-0.75,-0.54,-11.15,-78.05,-120.25
86916,14,138.23,-0.38,0.08,-0.72,-0.57,10.23,-57.89,-105.41
86947,14,135.03,-0.40,0.12,-0.70,-0.59,19.20,-50.69,-98.98
86978,14,131.84,-0.40,0.17,-0.67,-0.60,19.98,-50.80,-99.65
87007,14,128.89,-0.41,0.21,-0.64,-0.62,16.76,-57.34,-105.52
87038,14,125.23,-0.41,0.26,-0.59,-0.65,18.65,-55.23,-104.52
87068,14,121.90,-0.38,0.33,-0.54,-0.67,24.96,-46.04,-96.21
87096,14,116.78,-0.34,0.41,-0.48,-0.70,29.72,-42.49,-91.45
87128,14,111.67,-0.31,0.48,-0.39,-0.72,24.63,-49.58,-98.54
87157,14,109.19,-0.30,0.51,-0.31,-0.74,23.96,-50.47,-101.64
87187,14,107.39,-0.29,0.53,-0.25,-0.75,26.95,-46.93,-98.43
87221,14,106.76,-0.29,0.54,-0.21,-0.76,21.86,-52.91,-104.63
87246,14,106.92,-0.29,0.54,-0.18,-0.77,37.25,-34.63,-87.80
87276,14,106.87,-0.28,0.55,-0.16,-0.77,29.50,-44.71,-97.77
87305,14,108.82,-0.27,0.54,-0.13,-0.79,27.29,-47.04,-100.31
87336,14,117.24,-0.23,0.50,-0.09,-0.83,32.49,-40.50,-93.56
87365,15,123.53,-0.18,0.46,-0.08,-0.86,35.70,-35.85,-87.58
87397,15,127.79,-0.12,0.44,-0.07,-0.89,32.82,-39.73,-91.23
87427,15,133.38,-0.10,0.40,-0.04,-0.91,27.95,-46.81,-98.54
87457,15,138.57,-0.09,0.36,-0.01,-0.93,26.73,-48.14,-101.31
87487,15,141.55,-0.08,0.34,0.01,-0.94,32.16,-42.27,-96.66
87516,15,139.63,-0.06,0.36,0.02,-0.93,35.70,-37.51,-90.68
87547,15,135.47,-0.05,0.39,0.03,-0.92,35.04,-37.84,-90.23
87577,15,124.65,-0.06,0.48,0.03,-0.88,29.28,-44.93,-97.21
87607,15,117.28,-0.06,0.53,0.03,-0.84,28.17,-46.93,-100.53
87637,15,110.80,-0.04,0.58,0.04,-0.81,32.27,-42.38,-94.89
87668,15,106.77,-0.02,0.61,0.07,-0.79,35.26,-38.06,-90.12
87696,15,105.82,-0.01,0.62,0.08,-0.78,36.15,-38.06,-90.23
87726,15,106.15,-0.01,0.61,0.09,-0.78,29.72,-45.26,-97.99
87756,14,100.57,0.00,0.65,0.10,-0.75,29.72,-45.71,-99.21
87787,14,68.72,-0.02,0.84,0.13,-0.52,32.60,-41.72,-94.22
87801,14,65.32,-0.03,0.86,0.13,-0.49,51.54,-21.34,-76.06
87814,14,65.65,-0.04,0.86,0.13,-0.49,-44.49,-66.53,-98.43
87827,14,68.04,-0.05,0.85,0.14,-0.51,-97.21,-106.52,-123.57
87841,14,67.17,-0.05,0.85,0.15,-0.50,-127.56,-132.10,-141.96
87855,14,65.95,-0.05,0.86,0.15,-0.49,-143.07,-145.84,-153.37
87868,14,65.42,-0.05,0.86,0.16,-0.48,-147.72,-149.71,-156.69
87887,14,65.60,-0.05,0.86,0.16,-0.48,-158.35,-160.57,-165.55
87901,14,65.63,-0.06,0.86,0.16,-0.48,-158.80,-161.12,-165.88
87914,14,65.38,-0.06,0.86,0.16,-0.48,-162.78,-164.00,-167.21
87928,14,64.60,-0.07,0.86,0.16,-0.47,-168.88,-170.65,-172.53
87941,14,64.42,-0.07,0.86,0.15,-0.47,-172.09,-172.97,-175.19
87955,14,64.34,-0.07,0.86,0.15,-0.47,-172.31,-172.31,-175.08
87968,14,63.79,-0.07,0.87,0.14,-0.47,-167.66,-167.77,-171.98
87983,14,63.60,-0.07,0.87,0.14,-0.47,-168.10,-167.10,-172.20
88003,14,63.57,-0.07,0.87,0.14,-0.47,-47.04,-103.19,-137.64
88015,14,63.81,-0.07,0.87,0.14,-0.48,-105.30,-118.81,-138.97
88028,14,64.37,-0.08,0.86,0.13,-0.48,-136.31,-141.41,-151.49
88042,14,64.26,-0.09,0.86,0.13,-0.48,-152.93,-155.03,-161.12
88055,14,63.94,-0.09,0.86,0.13,-0.48,-161.12,-161.79,-166.22
88068,14,64.20,-0.10,0.86,0.14,-0.47,-160.24,-160.24,-165.33
88082,14,64.62,-0.10,0.86,0.15,-0.48,-161.45,-161.23,-166.66
88097,14,64.56,-0.10,0.86,0.15,-0.47,-164.89,-164.33,-168.32
88111,14,64.82,-0.11,0.86,0.17,-0.47,-170.20,-171.76,-174.64
88129,14,65.59,-0.12,0.86,0.17,-0.47,-169.65,-169.65,-173.42
88142,14,65.54,-0.12,0.86,0.18,-0.47,-172.86,-173.42,-176.19
88156,14,65.40,-0.13,0.86,0.18,-0.47,-175.52,-175.19,-176.96
88169,14,65.90,-0.14,0.85,0.18,-0.47,-169.65,-169.32,-173.64
88182,14,66.39,-0.15,0.85,0.19,-0.47,-168.54,-167.10,-172.20
88198,14,66.78,-0.15,0.85,0.19,-0.47,-168.76,-168.32,-172.31
88212,14,67.12,-0.17,0.85,0.20,-0.46,-54.35,-111.50,-143.73
88226,14,67.50,-0.17,0.84,0.21,-0.46,-117.26,-131.99,-148.72
88246,14,68.41,-0.18,0.84,0.23,-0.46,-140.74,-144.95,-155.47
88259,14,68.61,-0.18,0.84,0.24,-0.46,-156.47,-158.35,-163.67
88272,14,69.01,-0.17,0.84,0.25,-0.45,-163.12,-163.45,-167.99
88287,14,69.21,-0.17,0.84,0.26,-0.45,-164.33,-164.00,-169.10
88301,14,69.60,-0.16,0.84,0.27,-0.44,-165.11,-163.67,-169.43
88314,14,69.86,-0.16,0.84,0.27,-0.44,-166.11,-166.22,-169.87
88329,14,70.18,-0.16,0.84,0.28,-0.44,-170.87,-169.87,-173.75
88342,14,69.88,-0.16,0.84,0.28,-0.44,-174.52,-175.30,-177.18
88359,14,69.35,-0.16,0.84,0.28,-0.43,-173.53,-173.64,-176.41
88373,14,68.73,-0.16,0.84,0.29,-0.42,-175.52,-174.75,-176.52
88388,14,68.42,-0.17,0.85,0.29,-0.42,-172.64,-172.20,-175.74
88401,14,68.45,-0.18,0.84,0.29,-0.42,-168.99,-168.10,-172.75
88414,14,68.60,-0.18,0.84,0.29,-0.42,-51.69,-106.41,-137.86
88430,14,68.12,-0.19,0.84,0.29,-0.42,-115.60,-128.67,-145.95
88443,14,66.60,-0.20,0.85,0.27,-0.42,-142.29,-147.61,-156.03
88456,14,65.57,-0.21,0.85,0.26,-0.41,-155.25,-157.80,-162.89
88473,14,64.26,-0.23,0.85,0.24,-0.41,-163.56,-164.78,-168.65
88488,14,63.72,-0.24,0.85,0.23,-0.41,-166.22,-166.99,-170.54
88502,12,62.21,-0.25,0.85,0.21,-0.41,-164.45,-164.56,-169.32
88514,12,61.68,-0.24,0.85,0.21,-0.41,-165.88,-165.33,-168.99
88529,12,60.50,-0.24,0.86,0.20,-0.40,-169.87,-170.32,-172.75
88543,12,57.15,-0.23,0.88,0.19,-0.38,-174.52,-174.86,-176.41
88555,12,56.18,-0.23,0.88,0.19,-0.37,-174.52,-175.08,-176.63
88568,12,55.76,-0.23,0.88,0.19,-0.37,-169.65,-169.32,-172.53
88581,12,56.40,-0.24,0.88,0.19,-0.37,-169.10,-168.32,-171.53
88600,12,56.51,-0.25,0.87,0.19,-0.37,-170.54,-170.09,-174.19
88619,12,56.60,-0.28,0.87,0.20,-0.37,-52.68,-108.29,-139.74
88633,12,55.78,-0.30,0.86,0.19,-0.36,-110.61,-124.79,-143.40
88648,12,55.31,-0.30,0.86,0.19,-0.36,-136.20,-141.63,-151.93
88662,12,54.63,-0.30,0.87,0.19,-0.35,-154.25,-155.69,-161.79
88677,12,54.91,-0.30,0.87,0.19,-0.35,-162.12,-163.67,-168.21
88691,12,55.97,-0.29,0.86,0.19,-0.36,-168.10,-168.76,-171.53
88705,12,56.03,-0.29,0.86,0.19,-0.36,-169.10,-169.65,-172.64
88722,12,54.81,-0.30,0.86,0.18,-0.36,-171.53,-172.53,-175.52
88737,12,54.53,-0.31,0.86,0.17,-0.36,-170.65,-169.54,-173.31
88752,12,54.24,-0.33,0.86,0.15,-0.37,-168.76,-167.77,-172.20
88765,12,54.01,-0.34,0.85,0.14,-0.37,-167.88,-167.77,-171.42
88780,12,52.88,-0.35,0.85,0.13,-0.37,-170.87,-170.09,-173.75
88794,12,52.06,-0.38,0.84,0.11,-0.37,-175.30,-175.41,-176.96
88806,12,52.76,-0.39,0.83,0.10,-0.38,-177.29,-177.29,-178.84
88819,12,52.94,-0.41,0.83,0.09,-0.38,-171.09,-171.09,-174.41
88838,12,51.67,-0.43,0.82,0.07,-0.37,-54.90,-111.50,-142.40
88852,12,48.70,-0.46,0.82,0.06,-0.35,-114.27,-127.67,-146.17
88866,12,47.40,-0.47,0.81,0.05,-0.34,-135.31,-140.19,-151.04
88881,15,46.26,-0.48,0.81,0.05,-0.33,-150.93,-152.04,-158.02
